project,sprint.name,issues,velocity,work_capacity,sprint.startDate,sprint.endDate,storypoints,sprint_length,focus_factor,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sprint.key
mule,Mule 4 M1 - Sprint 3,9,25.0,57.0,2016-01-07 15:09:52.401000+00:00,2016-01-21 15:09:00+00:00,259.0,13.0,0.43859649122807015,['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce'],['pablo.lagreca.ce' 'mariano.gonzalez' nan],3.0,1.0,1.0,3,0.3333333333333333,0.3333333333333333,74.0,3.0,0.3333333333333333,8.333333333333334,mule_Mule 4 M1 - Sprint 3
mule,ESB McKinley 3,7,12.0,84.0,2016-01-07 17:20:23.605000+00:00,2016-01-21 17:20:00+00:00,15.0,13.0,0.14285714285714285,['rodrigo.merino' 'alejandro.nosenzo' 'afelisatti'],['afelisatti' 'rodrigo.merino' 'gsfernandes'],3.0,1.0,1.0,3,0.3333333333333333,0.3333333333333333,75.0,3.0,0.3333333333333333,4.0,mule_ESB McKinley 3
mule,SDK McKinley 3,15,145.0,205.0,2016-01-18 15:45:59.558000+00:00,2016-02-01 15:45:00+00:00,151.0,13.0,0.7073170731707317,"['Pablo.Musumeci' 'esteban.wasinger' 'juan.desimoni' 'pablo.cabrera'
 'mariano.gonzalez' 'alejandro.garcia']",['juan.desimoni' 'pablo.cabrera'],2.0,4.0,0.0,6,0.0,1.0,76.0,5.0,0.2,24.166666666666668,mule_SDK McKinley 3
mule,ESB McKinley 4,3,9.0,9.0,2016-01-21 16:50:33.545000+00:00,2016-02-04 16:50:00+00:00,9.0,13.0,1.0,['afelisatti' 'rodrigo.merino' 'alejandro.iannucci'],['rodrigo.merino' 'alejandro.nosenzo' 'afelisatti'],3.0,1.0,1.0,3,0.3333333333333333,0.3333333333333333,77.0,3.0,0.3333333333333333,3.0,mule_ESB McKinley 4
mule,Mule 4 M1 - Sprint 4,10,14.0,14.0,2016-01-21 19:05:00.738000+00:00,2016-02-05 19:05:00+00:00,860.0,14.0,1.0,['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce' nan],['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce'],3.0,1.0,0.0,4,0.0,0.2857142857142857,78.0,2.0,0.5,3.5,mule_Mule 4 M1 - Sprint 4
mule,ESB Nero 1,2,12.0,12.0,2016-02-05 02:59:53.373000+00:00,2016-02-19 02:59:00+00:00,44.0,13.0,1.0,['alejandro.nosenzo' 'afelisatti'],['afelisatti' 'rodrigo.merino' 'alejandro.iannucci'],3.0,1.0,2.0,2,0.8,0.4,79.0,4.0,0.25,6.0,mule_ESB Nero 1
mule,Mule 4 M2 Nero 1,7,220.0,1333.0,2016-02-10 18:51:29.183000+00:00,2016-02-18 18:51:00+00:00,854.0,7.0,0.16504126031507876,['pablo.kraan' 'pablo.lagreca.ce' 'dfeist' nan],[nan],1.0,3.0,0.0,4,0.0,1.2,80.0,4.0,0.25,55.0,mule_Mule 4 M2 Nero 1
mule,SDK Nero 1,6,25.0,135.0,2016-02-15 14:53:09.519000+00:00,2016-02-29 14:53:00+00:00,90.0,13.0,0.18518518518518517,['esteban.wasinger' 'Pablo.Musumeci' 'mariano.gonzalez'],"['Pablo.Musumeci' 'esteban.wasinger' 'juan.desimoni' 'pablo.cabrera'
 'mariano.gonzalez' 'alejandro.garcia']",6.0,0.0,3.0,3,0.6666666666666666,0.0,81.0,4.0,0.25,8.333333333333334,mule_SDK Nero 1
mule,Mule Nero 2,5,48.0,112.0,2016-02-18 17:25:39.042000+00:00,2016-03-03 17:25:00+00:00,80.0,13.0,0.42857142857142855,['rodrigo.merino' 'gsfernandes' 'alejandro.nosenzo' 'alejandro.sequeira'],['pablo.lagreca.ce' 'dfeist' 'mariano.gonzalez' nan],4.0,4.0,4.0,4,1.0,1.0,82.0,9.0,0.1111111111111111,12.0,mule_Mule Nero 2
mule,SDK Nero 2,21,110.0,122.0,2016-02-29 15:42:26.488000+00:00,2016-03-14 14:42:00+00:00,140.0,13.0,0.9016393442622951,"['esteban.wasinger' 'alejandro.garcia' 'Pablo.Musumeci' 'juan.desimoni'
 'mariano.gonzalez' 'pablo.cabrera']",['esteban.wasinger' 'Pablo.Musumeci' 'mariano.gonzalez'],3.0,3.0,0.0,6,0.0,0.6666666666666666,83.0,4.0,0.25,18.333333333333332,mule_SDK Nero 2
mule,Mule Nero 3,6,34.0,154.0,2016-03-03 17:00:57.861000+00:00,2016-03-17 16:00:00+00:00,34.0,13.0,0.22077922077922077,['gsfernandes' 'rodrigo.merino'],['rodrigo.merino' 'gsfernandes' 'alejandro.nosenzo' 'alejandro.sequeira'],4.0,0.0,2.0,2,0.6666666666666666,0.0,84.0,3.0,0.3333333333333333,17.0,mule_Mule Nero 3
mule,Mule 4 M2 Nero 3,8,15.0,15.0,2016-03-03 17:41:29.201000+00:00,2016-03-17 16:41:00+00:00,806.0,13.0,1.0,"['pablo.kraan' 'alejandro.sequeira' 'pablo.lagreca.ce' 'dfeist'
 'mariano.gonzalez' nan 'afelisatti']",['pablo.kraan' 'pablo.lagreca.ce' 'dfeist' 'mariano.gonzalez' nan],5.0,2.0,0.0,7,0.0,0.3333333333333333,85.0,3.0,0.3333333333333333,2.142857142857143,mule_Mule 4 M2 Nero 3
mule,SDK Nero 3,14,99.0,131.0,2016-03-14 15:53:19.767000+00:00,2016-03-28 15:53:00+00:00,143.0,13.0,0.7557251908396947,"['esteban.wasinger' 'alejandro.garcia' 'juan.desimoni' 'mariano.gonzalez'
 'Pablo.Musumeci']","['esteban.wasinger' 'alejandro.garcia' 'Pablo.Musumeci' 'juan.desimoni'
 'mariano.gonzalez' 'pablo.cabrera']",6.0,0.0,1.0,5,0.18181818181818182,0.0,86.0,2.0,0.5,19.8,mule_SDK Nero 3
mule,Mule Nero 4,4,41.0,73.0,2016-03-17 16:38:15.766000+00:00,2016-03-31 16:38:00+00:00,73.0,13.0,0.5616438356164384,['alejandro.sequeira' 'rodrigo.merino' 'pablo.kraan' 'afelisatti'],['gsfernandes' 'rodrigo.merino'],2.0,3.0,1.0,4,0.3333333333333333,1.0,87.0,5.0,0.2,10.25,mule_Mule Nero 4
mule,SDK Nero 4,11,123.0,224.0,2016-03-28 15:46:39.508000+00:00,2016-04-12 15:46:00+00:00,168.0,14.0,0.5491071428571429,"['mariano.gonzalez' 'alejandro.garcia' 'Pablo.Musumeci' 'esteban.wasinger'
 'juan.desimoni']","['esteban.wasinger' 'alejandro.garcia' 'juan.desimoni' 'mariano.gonzalez'
 'Pablo.Musumeci']",5.0,0.0,0.0,5,0.0,0.0,88.0,1.0,1.0,24.6,mule_SDK Nero 4
mule,Mule Nero 5,6,82.0,87.0,2016-03-31 16:18:01.526000+00:00,2016-04-14 16:18:00+00:00,87.0,13.0,0.9425287356321839,['rodrigo.merino' 'gsfernandes' 'afelisatti' 'dfeist' 'pablo.kraan'],['alejandro.sequeira' 'rodrigo.merino' 'pablo.kraan' 'afelisatti'],4.0,2.0,1.0,5,0.2222222222222222,0.4444444444444444,89.0,4.0,0.25,16.4,mule_Mule Nero 5
mule,SDK Nero 5,10,36.0,36.0,2016-04-11 15:36:05.985000+00:00,2016-04-25 15:36:00+00:00,118.0,13.0,1.0,"['mariano.gonzalez' 'Pablo.Musumeci' 'juan.desimoni' 'alejandro.garcia'
 'esteban.wasinger']","['mariano.gonzalez' 'alejandro.garcia' 'Pablo.Musumeci' 'esteban.wasinger'
 'juan.desimoni']",5.0,0.0,0.0,5,0.0,0.0,90.0,1.0,1.0,7.2,mule_SDK Nero 5
mule,Mule Olympus 1,7,18.0,23.0,2016-04-14 16:50:43.106000+00:00,2016-04-28 16:50:00+00:00,50.0,13.0,0.782608695652174,['mariano.gonzalez' 'rodrigo.merino' 'alejandro.sequeira' 'dfeist'],['rodrigo.merino' 'gsfernandes' 'afelisatti' 'dfeist' 'pablo.kraan'],5.0,2.0,3.0,4,0.6666666666666666,0.4444444444444444,91.0,6.0,0.16666666666666666,4.5,mule_Mule Olympus 1
mule,SDK Olympus 1,21,69.0,102.0,2016-04-27 16:27:32.496000+00:00,2016-05-09 16:27:00+00:00,95.0,11.0,0.6764705882352942,"['mariano.gonzalez' 'Pablo.Musumeci' 'alejandro.garcia' 'esteban.wasinger'
 'juan.desimoni' nan]","['mariano.gonzalez' 'Pablo.Musumeci' 'juan.desimoni' 'alejandro.garcia'
 'esteban.wasinger']",5.0,1.0,0.0,6,0.0,0.18181818181818182,92.0,2.0,0.5,11.5,mule_SDK Olympus 1
mule,Mule Olympus 2,4,4.0,24.0,2016-04-28 16:51:14.884000+00:00,2016-05-12 16:51:00+00:00,24.0,13.0,0.16666666666666666,['rodrigo.merino' 'pablo.lagreca.ce' 'gsfernandes'],['mariano.gonzalez' 'rodrigo.merino' 'alejandro.sequeira' 'dfeist'],4.0,2.0,3.0,3,0.8571428571428571,0.5714285714285714,93.0,6.0,0.16666666666666666,1.3333333333333333,mule_Mule Olympus 2
nexus,Sprint 2,20,16.0,113.0,2013-09-12 20:48:43.459000+00:00,2013-09-25 20:48:00+00:00,26.0,12.0,0.1415929203539823,['alin' 'plynch' 'cstamas' nan],['alin' 'cstamas' 'jdillon' 'rseddon' 'plynch'],5.0,1.0,2.0,4,0.4444444444444444,0.2222222222222222,1.0,1.75,0.5714285714285714,4.0,nexus_Sprint 2
nexus,Sprint 3,17,27.0,58.0,2013-09-26 20:28:42.997000+00:00,2013-10-10 20:28:00+00:00,43.0,13.0,0.46551724137931033,['cstamas' 'plynch' 'alin' nan 'jdillon'],['alin' 'dsauble' 'mprescott' 'plynch' 'rseddon' 'cstamas'],6.0,2.0,3.0,5,0.5454545454545454,0.36363636363636365,2.0,2.25,0.4444444444444444,5.4,nexus_Sprint 3
nexus,Sprint 5,16,16.0,386.0,2013-10-24 21:03:20.603000+00:00,2013-11-07 22:03:00+00:00,20.0,14.0,0.04145077720207254,[nan 'cstamas' 'alin' 'jdillon'],['jtom' 'mprescott'],2.0,4.0,2.0,4,0.6666666666666666,1.3333333333333333,3.0,2.5,0.4,4.0,nexus_Sprint 5
nexus,Sprint 6,12,5.0,9.0,2013-11-07 21:13:56.132000+00:00,2013-11-14 21:13:00+00:00,156.0,6.0,0.5555555555555556,['jdillon' nan 'rseddon' 'alin'],['krobinson' 'jtom'],2.0,4.0,2.0,4,0.6666666666666666,1.3333333333333333,4.0,2.5,0.4,1.25,nexus_Sprint 6
nexus,Sprint 7,8,1.0,1.0,2013-11-14 21:17:19.777000+00:00,2013-11-21 21:17:00+00:00,154.0,6.0,1.0,['jdillon' 'rseddon' nan 'alin'],['jtom'],1.0,4.0,1.0,4,0.4,1.6,5.0,2.25,0.4444444444444444,0.25,nexus_Sprint 7
nexus,Sprint 8,4,1.0,13.0,2013-12-02 21:07:35.499000+00:00,2013-12-16 21:07:00+00:00,126.0,13.0,0.07692307692307693,['alin' 'rseddon' 'jdillon'],['jdillon' 'rseddon' nan 'alin'],4.0,0.0,1.0,3,0.2857142857142857,0.0,6.0,1.25,0.8,0.3333333333333333,nexus_Sprint 8
nexus,Sprint 9,13,10.0,10.0,2013-12-16 21:12:26.681000+00:00,2013-12-23 21:12:00+00:00,109.0,6.0,1.0,['rseddon' 'cstamas' 'alin' 'jdillon'],['alin' 'rseddon' 'jdillon'],3.0,1.0,0.0,4,0.0,0.2857142857142857,7.0,1.25,0.8,2.5,nexus_Sprint 9
nexus,Sprint 12,3,3.0,142.5,2014-02-24 21:10:53.981000+00:00,2014-03-10 20:10:00+00:00,3.0,13.0,0.021052631578947368,[nan 'plynch'],['rseddon'],1.0,2.0,1.0,2,0.6666666666666666,1.3333333333333333,8.0,1.75,0.5714285714285714,1.5,nexus_Sprint 12
nexus,Sprint 14,1,1.0,29.5,2014-03-24 20:04:55.347000+00:00,2014-04-07 20:04:00+00:00,1.0,13.0,0.03389830508474576,['alin'],[nan 'plynch'],2.0,1.0,2.0,1,1.3333333333333333,0.6666666666666666,9.0,1.75,0.5714285714285714,1.0,nexus_Sprint 14
nexus,Sprint 16,6,2.0,25.0,2014-04-29 20:37:08.202000+00:00,2014-05-13 18:30:00+00:00,49.5,13.0,0.08,['alin' nan 'jdillon'],[nan 'jdillon'],2.0,1.0,0.0,3,0.0,0.4,10.0,1.25,0.8,0.6666666666666666,nexus_Sprint 16
nexus,Sprint 17,9,1.5,30.5,2014-05-13 19:33:11.232000+00:00,2014-05-27 18:00:00+00:00,54.5,13.0,0.04918032786885246,['jdillon' 'alin' 'plynch' 'rseddon'],['alin' nan 'jdillon'],3.0,2.0,1.0,4,0.2857142857142857,0.5714285714285714,11.0,1.75,0.5714285714285714,0.375,nexus_Sprint 17
nexus,Sprint 18,11,3.0,6.0,2014-05-27 19:32:55.129000+00:00,2014-06-10 18:00:00+00:00,45.0,13.0,0.5,[nan 'jdillon' 'rseddon' 'plynch' 'alin'],['jdillon' 'alin' 'plynch' 'rseddon'],4.0,1.0,0.0,5,0.0,0.2222222222222222,12.0,1.25,0.8,0.6,nexus_Sprint 18
nexus,Sprint 19,11,2.5,16.5,2014-06-10 19:31:02.533000+00:00,2014-06-24 18:00:00+00:00,39.0,13.0,0.15151515151515152,['alin' 'cstamas' 'jdillon' 'rseddon' 'plynch'],[nan 'jdillon' 'rseddon' 'plynch' 'alin'],5.0,1.0,1.0,5,0.2,0.2,13.0,1.5,0.6666666666666666,0.5,nexus_Sprint 19
nexus,Sprint 20,6,4.0,14.0,2014-06-24 19:47:26.924000+00:00,2014-07-08 18:00:00+00:00,42.0,13.0,0.2857142857142857,['cstamas' 'rseddon' 'mprescott' 'alin' 'plynch'],['alin' 'plynch' 'cstamas' nan],4.0,2.0,1.0,5,0.2222222222222222,0.4444444444444444,14.0,1.75,0.5714285714285714,0.8,nexus_Sprint 20
nexus,Sprint 21,9,3.0,52.5,2014-07-08 19:27:29.685000+00:00,2014-07-22 18:00:00+00:00,33.0,13.0,0.05714285714285714,['mprescott' 'cstamas' 'jdillon' 'alin' nan],['cstamas' 'rseddon' 'mprescott' 'alin' 'plynch'],5.0,2.0,2.0,5,0.4,0.4,15.0,2.0,0.5,0.6,nexus_Sprint 21
nexus,Sprint 23,4,6.5,26.5,2014-08-05 20:59:53.773000+00:00,2014-08-19 18:00:00+00:00,6.5,13.0,0.24528301886792453,['jdillon' nan],['jdillon' nan],2.0,0.0,0.0,2,0.0,0.0,16.0,1.0,1.0,3.25,nexus_Sprint 23
nexus,Sprint 24,11,30.0,59.0,2014-08-19 18:24:50.985000+00:00,2014-09-02 18:00:00+00:00,45.0,13.0,0.5084745762711864,['jdillon' nan],['jdillon' nan],2.0,0.0,0.0,2,0.0,0.0,17.0,1.0,1.0,15.0,nexus_Sprint 24
nexus,Sprint 25,24,13.5,161.0,2014-09-02 18:41:44.578000+00:00,2014-09-16 18:00:00+00:00,53.5,13.0,0.08385093167701864,['mprescott' nan 'plynch' 'alin' 'jdillon'],['jdillon' nan],2.0,3.0,0.0,5,0.0,0.8571428571428571,18.0,1.75,0.5714285714285714,2.7,nexus_Sprint 25
nexus,Sprint 26,20,9.5,18.0,2014-09-16 19:44:16.014000+00:00,2014-09-30 18:00:00+00:00,33.0,13.0,0.5277777777777778,['jdillon' nan 'scarlucci' 'alin'],['mprescott' nan 'plynch' 'alin' 'jdillon'],5.0,1.0,2.0,4,0.4444444444444444,0.2222222222222222,19.0,1.75,0.5714285714285714,2.375,nexus_Sprint 26
nexus,Sprint 27,9,8.0,28.5,2014-09-30 18:35:37.192000+00:00,2014-10-14 18:00:00+00:00,80.5,13.0,0.2807017543859649,['mprescott' 'jdillon' nan 'rseddon' 'dsauble'],['jdillon' nan 'scarlucci' 'alin'],4.0,3.0,2.0,5,0.4444444444444444,0.6666666666666666,20.0,2.25,0.4444444444444444,1.6,nexus_Sprint 27
nexus,Sprint 28,18,18.0,146.5,2014-10-14 18:42:29.971000+00:00,2014-10-28 18:00:00+00:00,119.5,13.0,0.12286689419795221,['plynch' 'alin' 'rseddon' 'mprescott' nan 'jdillon' 'scarlucci'],['mprescott' 'jdillon' nan 'rseddon' 'dsauble'],5.0,3.0,1.0,7,0.16666666666666666,0.5,21.0,2.0,0.5,2.5714285714285716,nexus_Sprint 28
nexus,Sprint 29,13,5.0,300.0,2014-10-28 18:37:02.051000+00:00,2014-11-11 19:37:00+00:00,182.5,14.0,0.016666666666666666,['alin' 'dsauble' 'mprescott' 'plynch' 'rseddon' 'cstamas'],['plynch' 'alin' 'rseddon' 'mprescott' nan 'jdillon' 'scarlucci'],7.0,2.0,3.0,6,0.46153846153846156,0.3076923076923077,22.0,2.25,0.4444444444444444,0.8333333333333334,nexus_Sprint 29
nexus,Sprint 30,13,3.5,53.5,2014-11-11 20:05:21.113000+00:00,2014-11-25 20:05:00+00:00,162.5,13.0,0.06542056074766354,['jdillon' 'plynch' 'alin' 'dsauble' nan 'mprescott'],['cstamas' 'plynch' 'alin' nan 'jdillon'],5.0,2.0,1.0,6,0.18181818181818182,0.36363636363636365,23.0,1.75,0.5714285714285714,0.5833333333333334,nexus_Sprint 30
nexus,Sprint 31,15,1.0,181.5,2014-11-25 19:57:23.619000+00:00,2014-12-09 19:57:00+00:00,101.0,13.0,0.005509641873278237,['rseddon' 'alin' 'mprescott' 'jdillon'],['jdillon' 'plynch' 'alin' 'dsauble' nan 'mprescott'],6.0,1.0,3.0,4,0.6,0.2,24.0,2.0,0.5,0.25,nexus_Sprint 31
nexus,Sprint 32,13,4.5,71.0,2014-12-09 19:42:38.599000+00:00,2014-12-23 19:42:00+00:00,92.0,13.0,0.06338028169014084,['jdillon' 'jtom' nan 'alin' 'mprescott' 'rseddon'],['rseddon' 'alin' 'mprescott' 'jdillon'],4.0,2.0,0.0,6,0.0,0.4,25.0,1.5,0.6666666666666666,0.75,nexus_Sprint 32
nexus,Sprint 33,11,8.0,25.5,2014-12-23 20:41:50.512000+00:00,2015-01-06 20:41:00+00:00,83.0,13.0,0.3137254901960784,['rseddon' 'cwilper' 'mprescott' 'alin' 'jtom' 'jdillon' nan],['jdillon' 'jtom' nan 'alin' 'mprescott' 'rseddon'],6.0,1.0,0.0,7,0.0,0.15384615384615385,26.0,1.25,0.8,1.1428571428571428,nexus_Sprint 33
nexus,Sprint 34,28,30.5,81.0,2015-01-06 19:54:33.001000+00:00,2015-01-20 19:54:00+00:00,129.5,13.0,0.3765432098765432,"['jtom' 'cstamas' 'jdillon' nan 'rseddon' 'cwilper' 'mprescott' 'plynch'
 'alin']",['rseddon' 'cwilper' 'mprescott' 'alin' 'jtom' 'jdillon' nan],7.0,2.0,0.0,9,0.0,0.25,27.0,1.5,0.6666666666666666,3.388888888888889,nexus_Sprint 34
nexus,Sprint 35,38,9.0,72.5,2015-01-20 20:46:02.352000+00:00,2015-02-03 20:46:00+00:00,87.0,13.0,0.12413793103448276,"['cwilper' 'mprescott' 'krobinson' 'jtom' 'dsauble' nan 'rseddon' 'plynch'
 'alin']","['jtom' 'cstamas' 'jdillon' nan 'rseddon' 'cwilper' 'mprescott' 'plynch'
 'alin']",9.0,2.0,2.0,9,0.2222222222222222,0.2222222222222222,28.0,2.0,0.5,1.0,nexus_Sprint 35
nexus,Sprint 36,9,17.0,74.5,2015-02-03 20:05:54.113000+00:00,2015-02-17 20:05:00+00:00,33.0,13.0,0.22818791946308725,['jtom' nan 'alin' 'jdillon' 'rseddon'],"['cwilper' 'mprescott' 'krobinson' 'jtom' 'dsauble' nan 'rseddon' 'plynch'
 'alin']",9.0,1.0,5.0,5,0.7142857142857143,0.14285714285714285,29.0,2.5,0.4,3.4,nexus_Sprint 36
nexus,Sprint 37,16,6.0,17.5,2015-02-17 20:08:52.022000+00:00,2015-03-03 20:08:00+00:00,69.5,13.0,0.34285714285714286,['mprescott' 'rseddon' 'alin' 'dsauble' 'jtom' nan],['jtom' nan 'alin' 'jdillon' 'rseddon'],5.0,2.0,1.0,6,0.18181818181818182,0.36363636363636365,30.0,1.75,0.5714285714285714,1.0,nexus_Sprint 37
nexus,Sprint 38,15,24.5,68.0,2015-03-03 20:06:39.965000+00:00,2015-03-17 18:00:00+00:00,67.0,13.0,0.3602941176470588,['alin' 'jtom' 'mprescott' 'krobinson' 'cwilper' nan 'rseddon'],['mprescott' 'rseddon' 'alin' 'dsauble' 'jtom' nan],6.0,2.0,1.0,7,0.15384615384615385,0.3076923076923077,31.0,1.75,0.5714285714285714,3.5,nexus_Sprint 38
nexus,Sprint 39,10,2.5,8.5,2015-03-17 19:00:40.317000+00:00,2015-03-31 19:00:00+00:00,30.0,13.0,0.29411764705882354,['jtom' 'krobinson' 'alin' 'rseddon'],['alin' 'jtom' 'mprescott' 'krobinson' 'cwilper' nan 'rseddon'],7.0,0.0,3.0,4,0.5454545454545454,0.0,32.0,1.75,0.5714285714285714,0.625,nexus_Sprint 39
nexus,Sprint 40,9,7.5,20.5,2015-03-31 18:59:05.893000+00:00,2015-04-14 18:59:00+00:00,16.5,13.0,0.36585365853658536,['jtom' 'krobinson' 'alin' 'rseddon'],[nan 'cstamas' 'jdillon' 'alin' 'rseddon' 'plynch'],6.0,2.0,4.0,4,0.8,0.4,33.0,2.5,0.4,1.875,nexus_Sprint 40
nexus,Sprint 41,44,26.0,86.0,2015-04-14 19:17:02.078000+00:00,2015-04-28 19:17:00+00:00,58.5,13.0,0.3023255813953488,['jtom' 'mprescott' 'dsauble' nan 'alin' 'krobinson' 'jdillon' 'rseddon'],['jtom' 'krobinson' 'alin' 'rseddon'],4.0,4.0,0.0,8,0.0,0.6666666666666666,34.0,2.0,0.5,3.25,nexus_Sprint 41
nexus,Sprint 42,36,32.5,64.0,2015-04-28 19:23:38.705000+00:00,2015-05-12 19:23:00+00:00,73.5,13.0,0.5078125,['jtom' 'jdillon' 'alin' nan 'mprescott'],['jtom' 'mprescott' 'dsauble' nan 'alin' 'krobinson' 'jdillon' 'rseddon'],8.0,0.0,3.0,5,0.46153846153846156,0.0,35.0,1.75,0.5714285714285714,6.5,nexus_Sprint 42
nexus,Sprint 43,36,28.5,66.5,2015-05-12 19:44:46.599000+00:00,2015-05-26 19:44:00+00:00,75.0,13.0,0.42857142857142855,['jtom' 'dsauble' 'krobinson' 'alin' nan 'jdillon'],['jtom' 'jdillon' 'alin' nan 'mprescott'],5.0,2.0,1.0,6,0.18181818181818182,0.36363636363636365,36.0,1.75,0.5714285714285714,4.75,nexus_Sprint 43
nexus,Sprint 44,21,8.5,21.5,2015-05-26 19:27:03.949000+00:00,2015-06-09 19:27:00+00:00,29.0,13.0,0.3953488372093023,['jtom' 'bradbeck' 'plynch' 'alin' 'krobinson'],['jtom' 'dsauble' 'krobinson' 'alin' nan 'jdillon'],6.0,2.0,3.0,5,0.5454545454545454,0.36363636363636365,37.0,2.25,0.4444444444444444,1.7,nexus_Sprint 44
nexus,Sprint 45,26,21.5,62.5,2015-06-09 19:29:38.867000+00:00,2015-06-23 19:29:00+00:00,42.5,13.0,0.344,['jtom' nan 'krobinson'],['jtom' 'bradbeck' 'plynch' 'alin' 'krobinson'],5.0,1.0,3.0,3,0.75,0.25,38.0,2.0,0.5,7.166666666666667,nexus_Sprint 45
nexus,Sprint 46,18,13.0,29.5,2015-06-23 18:47:38.937000+00:00,2015-07-07 18:47:00+00:00,51.0,13.0,0.4406779661016949,['jtom' 'mprescott' 'alin' nan],['jtom' nan 'krobinson'],3.0,2.0,1.0,4,0.2857142857142857,0.5714285714285714,39.0,1.75,0.5714285714285714,3.25,nexus_Sprint 46
nexus,Sprint 47,24,3.5,36.5,2015-07-07 19:29:55.516000+00:00,2015-07-21 19:29:00+00:00,29.5,13.0,0.0958904109589041,"['jtom' 'cstamas' 'msurani' 'mprescott' 'rseddon' 'plynch' nan 'bradbeck'
 'alin']",['jtom' 'mprescott' 'alin' nan],4.0,5.0,0.0,9,0.0,0.7692307692307693,40.0,2.25,0.4444444444444444,0.3888888888888889,nexus_Sprint 47
nexus,Sprint 48,8,11.0,317.0,2015-07-21 19:59:56.200000+00:00,2015-08-04 19:59:00+00:00,18.0,13.0,0.03470031545741325,['jtom' 'mprescott' nan],"['jtom' 'cstamas' 'msurani' 'mprescott' 'rseddon' 'plynch' nan 'bradbeck'
 'alin']",9.0,0.0,6.0,3,1.0,0.0,41.0,2.5,0.4,3.6666666666666665,nexus_Sprint 48
nexus,Sprint 49,9,2.5,13.5,2015-08-04 18:41:38.916000+00:00,2015-08-18 18:41:00+00:00,76.5,13.0,0.18518518518518517,['jtom' 'mprescott'],['jtom' 'mprescott' nan],3.0,0.0,1.0,2,0.4,0.0,42.0,1.25,0.8,1.25,nexus_Sprint 49
nexus,Sprint 50,15,16.0,64.5,2015-08-18 20:17:28.855000+00:00,2015-09-01 20:17:00+00:00,96.0,13.0,0.24806201550387597,['jtom' 'dsauble'],[nan 'cstamas' 'alin' 'jdillon'],4.0,2.0,4.0,2,1.3333333333333333,0.6666666666666666,43.0,2.5,0.4,8.0,nexus_Sprint 50
nexus,Sprint 51,14,10.5,38.0,2015-09-08 19:09:24.582000+00:00,2015-09-15 19:09:00+00:00,117.0,6.0,0.27631578947368424,['jtom' 'dsauble'],['jtom' 'dsauble'],2.0,0.0,0.0,2,0.0,0.0,44.0,1.0,1.0,5.25,nexus_Sprint 51
nexus,Sprint 52,17,12.5,24.5,2015-09-15 19:05:23.412000+00:00,2015-09-29 19:05:00+00:00,116.0,13.0,0.5102040816326531,['jtom' 'dsauble' nan],['jtom' 'dsauble'],2.0,1.0,0.0,3,0.0,0.4,45.0,1.25,0.8,4.166666666666667,nexus_Sprint 52
nexus,Sprint 53,10,6.0,15.0,2015-09-29 20:04:32.368000+00:00,2015-10-13 20:04:00+00:00,77.0,13.0,0.4,['dsauble' 'jtom' nan],['jtom' 'dsauble' nan],3.0,0.0,0.0,3,0.0,0.0,46.0,1.0,1.0,2.0,nexus_Sprint 53
nexus,Sprint 54,13,4.0,7.0,2015-10-13 19:53:01.323000+00:00,2015-10-27 19:53:00+00:00,26.0,13.0,0.5714285714285714,['plynch' 'jtom' 'dsauble' 'fmilens'],['dsauble' 'jtom' nan],3.0,2.0,1.0,4,0.2857142857142857,0.5714285714285714,47.0,1.75,0.5714285714285714,1.0,nexus_Sprint 54
nexus,Sprint 55,9,0.5,8.5,2015-10-27 20:11:05.682000+00:00,2015-11-10 20:11:00+00:00,27.0,13.0,0.058823529411764705,['jtom' 'dsauble' 'krobinson'],['plynch' 'jtom' 'dsauble' 'fmilens'],4.0,1.0,2.0,3,0.5714285714285714,0.2857142857142857,48.0,1.75,0.5714285714285714,0.16666666666666666,nexus_Sprint 55
nexus,Sprint 56,5,1.5,3.0,2015-11-10 20:36:10.958000+00:00,2015-11-24 20:36:00+00:00,22.0,13.0,0.5,['jtom' 'dsauble'],['jtom' 'dsauble' 'krobinson'],3.0,0.0,1.0,2,0.4,0.0,49.0,1.25,0.8,0.75,nexus_Sprint 56
nexus,Sprint 57,3,0.5,8.5,2015-11-24 21:07:53.450000+00:00,2015-12-08 21:07:00+00:00,9.0,13.0,0.058823529411764705,['mprescott' 'jtom'],['jtom' 'dsauble'],2.0,1.0,1.0,2,0.5,0.5,50.0,1.5,0.6666666666666666,0.25,nexus_Sprint 57
nexus,Sprint 60 - Föhn,8,5.0,20.0,2016-01-05 18:08:23.909000+00:00,2016-01-19 18:08:00+00:00,19.0,13.0,0.25,['jtom' 'fmilens' 'krobinson'],['dsauble' 'plynch'],2.0,3.0,2.0,3,0.8,1.2,51.0,2.25,0.4444444444444444,1.6666666666666667,nexus_Sprint 60 - Föhn
