project,sprint.name,issues,velocity,work_capacity,sprint.startDate,sprint.endDate,storypoints,sprint_length,focus_factor,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sprint.key,sigma_velocity,sigma_focusfactor,zone_velocity,zone_focusfactor
mule,ESB K2 1,19,71.0,71.0,2015-05-07 17:32:44.848000+00:00,2015-05-21 17:32:00+00:00,99.0,13.0,1.0,"['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'afelisatti'
 'marcosnc' 'pablo.lagreca.ce']","['marcosnc' 'andres.gregoire' 'mariano.gonzalez' 'pablo.kraan'
 'pablo.lagreca.ce' 'alejandro.sequeira' 'afelisatti' 'vromero']",8.0,0.0,2.0,6,0.07142857142857142,0.0,57.0,3.0,0.3333333333333333,11.833333333333336,mule_ESB K2 1,0.0,1.1228314109653972,N,N
mule,ESB K2 2,31,161.0,269.0,2015-05-21 17:12:23.950000+00:00,2015-06-04 17:12:00+00:00,198.0,13.0,0.5985130111524164,"['dfeist' 'pablo.kraan' 'marcosnc' 'afelisatti' 'mariano.gonzalez'
 'andres.gregoire' 'pablo.lagreca.ce' 'vromero']","['pablo.kraan' 'mariano.gonzalez' 'andres.gregoire' 'afelisatti'
 'marcosnc' 'pablo.lagreca.ce']",6.0,2.0,0.0,8,0.0,0.07142857142857142,58.0,3.0,0.3333333333333333,20.125,mule_ESB K2 2,0.9005901615263213,-0.5301099969985332,N,N
mule,ESB K2 3,17,51.0,63.0,2015-06-04 16:29:52.897000+00:00,2015-06-18 16:29:00+00:00,159.0,13.0,0.8095238095238095,"['mariano.gonzalez' 'marcosnc' 'andres.gregoire' 'afelisatti' 'dfeist'
 'pablo.lagreca.ce']","['dfeist' 'pablo.kraan' 'marcosnc' 'afelisatti' 'mariano.gonzalez'
 'andres.gregoire' 'pablo.lagreca.ce' 'vromero']",8.0,0.0,2.0,6,0.07142857142857142,0.0,59.0,3.0,0.3333333333333333,8.5,mule_ESB K2 3,-0.5610928028327165,0.33863169537051657,N,N
mule,ESB K2 4,8,51.0,83.0,2015-06-18 17:18:40.653000+00:00,2015-07-02 17:18:00+00:00,56.0,13.0,0.6144578313253012,['pablo.kraan' nan 'mariano.gonzalez' 'alejandro.iannucci' 'afelisatti'],"['mariano.gonzalez' 'marcosnc' 'andres.gregoire' 'afelisatti' 'dfeist'
 'pablo.lagreca.ce']",6.0,3.0,4.0,5,0.18181818181818185,0.13636363636363635,60.0,8.0,0.125,10.2,mule_ESB K2 4,-0.2518952783169609,-0.4644643989133974,N,N
mule,ESB Lhotse 1,5,38.0,58.0,2015-07-02 17:02:01.403000+00:00,2015-07-16 17:02:00+00:00,70.0,13.0,0.6551724137931034,['afelisatti' 'mariano.gonzalez' 'alejandro.iannucci'],['pablo.kraan' nan 'mariano.gonzalez' 'alejandro.iannucci' 'afelisatti'],5.0,0.0,2.0,3,0.125,0.0,61.0,3.0,0.3333333333333333,12.666666666666664,mule_ESB Lhotse 1,0.11541126973736165,-0.2968404879563696,N,N
mule,ESB Lhotse 2,5,22.0,30.0,2015-07-16 16:41:49.636000+00:00,2015-07-30 16:41:00+00:00,42.0,13.0,0.7333333333333333,"['marcosnc' 'pablo.kraan' 'andres.gregoire' 'mariano.gonzalez'
 'afelisatti']",['afelisatti' 'mariano.gonzalez' 'alejandro.iannucci'],3.0,3.0,1.0,5,0.0625,0.1875,62.0,5.0,0.2,4.4,mule_ESB Lhotse 2,-1.677772076902288,0.024951809132564087,N,N
mule,ESB Lhotse 3,6,23.0,23.0,2015-08-04 17:04:54.508000+00:00,2015-08-20 17:04:00+00:00,31.0,15.0,1.0,['mariano.gonzalez' 'andres.gregoire' 'afelisatti'],"['marcosnc' 'pablo.kraan' 'andres.gregoire' 'mariano.gonzalez'
 'afelisatti']",5.0,0.0,2.0,3,0.125,0.0,63.0,3.0,0.3333333333333333,7.666666666666668,mule_ESB Lhotse 3,-0.7360820414834043,1.1228314109653972,N,N
mule,ESB Lhotse 4,10,37.0,37.0,2015-08-25 15:54:24.300000+00:00,2015-09-10 15:54:00+00:00,42.0,15.0,1.0,['andres.gregoire' 'mariano.gonzalez' 'afelisatti' 'rodrigo.merino'],['mariano.gonzalez' 'andres.gregoire' 'afelisatti'],3.0,1.0,0.0,4,0.0,0.07142857142857142,64.0,2.0,0.5,9.25,mule_ESB Lhotse 4,-0.4176926722198439,1.1228314109653972,N,N
mule,ESB Lhotse 5,4,5.0,5.0,2015-09-07 17:43:09.349000+00:00,2015-09-22 17:43:00+00:00,74.0,14.0,1.0,['alejandro.sequeira' 'afelisatti' nan],['andres.gregoire' 'mariano.gonzalez' 'afelisatti' 'rodrigo.merino'],4.0,2.0,3.0,3,0.21428571428571427,0.14285714285714285,65.0,6.0,0.16666666666666666,1.6666666666666667,mule_ESB Lhotse 5,-3.3241075038020753,1.1228314109653972,D-,N
mule,ESB Xeptember,3,32.0,63.0,2015-10-19 19:50:33.528000+00:00,2015-11-03 20:50:00+00:00,40.0,15.0,0.5079365079365079,['rodrigo.merino' 'mariano.gonzalez'],['pablo.lagreca.ce' 'pablo.kraan'],2.0,2.0,2.0,2,0.25,0.25,66.0,5.0,0.2,16.0,mule_ESB Xeptember,0.511596641043017,-0.9030178543213778,N,N
mule,ESB Lhotse 6,7,67.0,67.0,2015-10-20 18:48:07.976000+00:00,2015-11-05 19:48:00+00:00,112.0,16.0,1.0,['alejandro.sequeira' 'rodrigo.merino' 'afelisatti'],['alejandro.sequeira' 'afelisatti' nan],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,67.0,3.0,0.3333333333333333,22.33333333333333,mule_ESB Lhotse 6,1.0771621265674556,1.1228314109653972,N,N
mule,ESB Lhotse 7,4,16.0,16.0,2015-11-05 16:48:06.531000+00:00,2015-11-19 16:48:00+00:00,16.0,13.0,1.0,['afelisatti' 'alejandro.sequeira'],['alejandro.sequeira' 'rodrigo.merino' 'afelisatti'],3.0,0.0,1.0,2,0.1,0.0,68.0,2.0,0.5,8.0,mule_ESB Lhotse 7,-0.6639055657334286,1.1228314109653972,N,N
mule,ESB Lhotse 8,6,17.0,25.0,2015-11-19 17:50:17.973000+00:00,2015-12-03 17:50:00+00:00,41.0,13.0,0.68,['rodrigo.merino' 'mariano.gonzalez' 'alejandro.sequeira' 'afelisatti' nan],['afelisatti' 'alejandro.sequeira'],2.0,3.0,0.0,5,0.0,0.21428571428571427,69.0,4.0,0.25,3.4,mule_ESB Lhotse 8,-2.1150221955725934,-0.19462411123400206,N,N
mule,ESB McKinley 1,2,13.0,13.0,2015-12-03 16:46:30.826000+00:00,2015-12-17 16:46:00+00:00,13.0,13.0,1.0,['afelisatti'],['rodrigo.merino' 'mariano.gonzalez' 'alejandro.sequeira' 'afelisatti' nan],5.0,0.0,4.0,1,0.3333333333333333,0.0,70.0,5.0,0.2,13.0,mule_ESB McKinley 1,0.15946286865529702,1.1228314109653972,N,N
mule,SDK McKinley 1,8,38.0,605.0,2015-12-14 14:33:15.994000+00:00,2016-01-04 14:33:00+00:00,38.0,20.0,0.0628099173553719,['esteban.wasinger' 'juan.desimoni' 'mariano.gonzalez'],['dfeist'],1.0,3.0,1.0,3,0.125,0.375,71.0,5.0,0.2,12.666666666666664,mule_SDK McKinley 1,0.11541126973736165,-2.735625619442968,N,N
mule,ESB McKinley 2,4,7.0,7.0,2015-12-17 17:18:04.086000+00:00,2016-01-07 17:18:00+00:00,8.0,20.0,1.0,['afelisatti' 'rodrigo.merino' 'gsfernandes'],['afelisatti'],1.0,2.0,0.0,3,0.0,0.25,72.0,3.0,0.3333333333333333,2.333333333333333,mule_ESB McKinley 2,-2.753487197234968,1.1228314109653972,N,N
mule,SDK McKinley 2,6,15.0,18.0,2016-01-04 16:00:30.128000+00:00,2016-01-18 16:00:00+00:00,47.0,13.0,0.8333333333333334,['juan.desimoni' 'pablo.cabrera'],['esteban.wasinger' 'juan.desimoni' 'mariano.gonzalez'],3.0,1.0,2.0,2,0.2,0.1,73.0,4.0,0.25,7.5,mule_SDK McKinley 2,-0.7733558760672554,0.4366566598198767,N,N
mule,Mule 4 M1 - Sprint 3,9,25.0,57.0,2016-01-07 15:09:52.401000+00:00,2016-01-21 15:09:00+00:00,259.0,13.0,0.43859649122807015,['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce'],['pablo.lagreca.ce' 'mariano.gonzalez' nan],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,74.0,3.0,0.3333333333333333,8.333333333333334,mule_Mule 4 M1 - Sprint 3,-0.5946759042857529,-1.1884940665774089,N,N
mule,ESB McKinley 3,7,12.0,84.0,2016-01-07 17:20:23.605000+00:00,2016-01-21 17:20:00+00:00,15.0,13.0,0.14285714285714285,['rodrigo.merino' 'alejandro.nosenzo' 'afelisatti'],['afelisatti' 'rodrigo.merino' 'gsfernandes'],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,75.0,3.0,0.3333333333333333,4.0,mule_ESB McKinley 3,-1.839407772509874,-2.406067309211566,N,N
mule,SDK McKinley 3,15,145.0,205.0,2016-01-18 15:45:59.558000+00:00,2016-02-01 15:45:00+00:00,151.0,13.0,0.7073170731707317,"['Pablo.Musumeci' 'esteban.wasinger' 'juan.desimoni' 'pablo.cabrera'
 'mariano.gonzalez' 'alejandro.garcia']",['juan.desimoni' 'pablo.cabrera'],2.0,4.0,0.0,6,0.0,0.25,76.0,5.0,0.2,24.16666666666667,mule_SDK McKinley 3,1.2109576696719737,-0.08215839592429759,N,N
mule,ESB McKinley 4,3,9.0,9.0,2016-01-21 16:50:33.545000+00:00,2016-02-04 16:50:00+00:00,9.0,13.0,1.0,['afelisatti' 'rodrigo.merino' 'alejandro.iannucci'],['rodrigo.merino' 'alejandro.nosenzo' 'afelisatti'],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,77.0,3.0,0.3333333333333333,3.0,mule_ESB McKinley 4,-2.327285268807132,1.1228314109653972,N,N
mule,Mule 4 M1 - Sprint 4,10,14.0,14.0,2016-01-21 19:05:00.738000+00:00,2016-02-05 19:05:00+00:00,860.0,14.0,1.0,['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce' nan],['mariano.gonzalez' 'dfeist' 'pablo.lagreca.ce'],3.0,1.0,0.0,4,0.0,0.07142857142857142,78.0,2.0,0.5,3.5,mule_Mule 4 M1 - Sprint 4,-2.0658624867557807,1.1228314109653972,N,N
mule,ESB Nero 1,2,12.0,12.0,2016-02-05 02:59:53.373000+00:00,2016-02-19 02:59:00+00:00,44.0,13.0,1.0,['alejandro.nosenzo' 'afelisatti'],['afelisatti' 'rodrigo.merino' 'alejandro.iannucci'],3.0,1.0,2.0,2,0.2,0.1,79.0,4.0,0.25,6.0,mule_ESB Nero 1,-1.1517830620306868,1.1228314109653972,N,N
mule,Mule 4 M2 Nero 1,7,220.0,1333.0,2016-02-10 18:51:29.183000+00:00,2016-02-18 18:51:00+00:00,854.0,7.0,0.16504126031507876,['pablo.kraan' 'pablo.lagreca.ce' 'dfeist' nan],[nan],1.0,3.0,0.0,4,0.0,0.3,80.0,4.0,0.25,55.0,mule_Mule 4 M2 Nero 1,2.6055889153539122,-2.314734221555072,N,N
mule,SDK Nero 1,6,25.0,135.0,2016-02-15 14:53:09.519000+00:00,2016-02-29 14:53:00+00:00,90.0,13.0,0.1851851851851852,['esteban.wasinger' 'Pablo.Musumeci' 'mariano.gonzalez'],"['Pablo.Musumeci' 'esteban.wasinger' 'juan.desimoni' 'pablo.cabrera'
 'mariano.gonzalez' 'alejandro.garcia']",6.0,0.0,3.0,3,0.16666666666666666,0.0,81.0,4.0,0.25,8.333333333333334,mule_SDK Nero 1,-0.5946759042857529,-2.2318007057460365,N,N
mule,Mule Nero 2,5,48.0,112.0,2016-02-18 17:25:39.042000+00:00,2016-03-03 17:25:00+00:00,80.0,13.0,0.42857142857142855,['rodrigo.merino' 'gsfernandes' 'alejandro.nosenzo' 'alejandro.sequeira'],['pablo.lagreca.ce' 'dfeist' 'mariano.gonzalez' nan],4.0,4.0,4.0,4,0.25,0.25,82.0,9.0,0.1111111111111111,12.0,mule_Mule Nero 2,0.023719144745758942,-1.229767735819245,N,N
mule,SDK Nero 2,21,110.0,122.0,2016-02-29 15:42:26.488000+00:00,2016-03-14 14:42:00+00:00,140.0,13.0,0.9016393442622952,"['esteban.wasinger' 'alejandro.garcia' 'Pablo.Musumeci' 'juan.desimoni'
 'mariano.gonzalez' 'pablo.cabrera']",['esteban.wasinger' 'Pablo.Musumeci' 'mariano.gonzalez'],3.0,3.0,0.0,6,0.0,0.16666666666666666,83.0,4.0,0.25,18.33333333333333,mule_SDK Nero 2,0.7424619980982786,0.7178758201254183,N,N
mule,Mule Nero 3,6,34.0,154.0,2016-03-03 17:00:57.861000+00:00,2016-03-17 16:00:00+00:00,34.0,13.0,0.2207792207792208,['gsfernandes' 'rodrigo.merino'],['rodrigo.merino' 'gsfernandes' 'alejandro.nosenzo' 'alejandro.sequeira'],4.0,0.0,2.0,2,0.16666666666666666,0.0,84.0,3.0,0.3333333333333333,17.0,mule_Mule Nero 3,0.6144094039437292,-2.0852583346500237,N,N
mule,Mule 4 M2 Nero 3,8,15.0,15.0,2016-03-03 17:41:29.201000+00:00,2016-03-17 16:41:00+00:00,806.0,13.0,1.0,"['pablo.kraan' 'alejandro.sequeira' 'pablo.lagreca.ce' 'dfeist'
 'mariano.gonzalez' nan 'afelisatti']",['pablo.kraan' 'pablo.lagreca.ce' 'dfeist' 'mariano.gonzalez' nan],5.0,2.0,0.0,7,0.0,0.08333333333333333,85.0,3.0,0.3333333333333333,2.142857142857143,mule_Mule 4 M2 Nero 3,-2.89790557537424,1.1228314109653972,N,N
mule,SDK Nero 3,14,99.0,131.0,2016-03-14 15:53:19.767000+00:00,2016-03-28 15:53:00+00:00,143.0,13.0,0.7557251908396947,"['esteban.wasinger' 'alejandro.garcia' 'juan.desimoni' 'mariano.gonzalez'
 'Pablo.Musumeci']","['esteban.wasinger' 'alejandro.garcia' 'Pablo.Musumeci' 'juan.desimoni'
 'mariano.gonzalez' 'pablo.cabrera']",6.0,0.0,1.0,5,0.045454545454545456,0.0,86.0,2.0,0.5,19.8,mule_SDK Nero 3,0.8729795508325322,0.11714017264524507,N,N
mule,Mule Nero 4,4,41.0,73.0,2016-03-17 16:38:15.766000+00:00,2016-03-31 16:38:00+00:00,73.0,13.0,0.5616438356164384,['alejandro.sequeira' 'rodrigo.merino' 'pablo.kraan' 'afelisatti'],['gsfernandes' 'rodrigo.merino'],2.0,3.0,1.0,4,0.08333333333333333,0.25,87.0,5.0,0.2,10.25,mule_Mule Nero 4,-0.24360239526752916,-0.6819021810885746,N,N
mule,SDK Nero 4,11,123.0,224.0,2016-03-28 15:46:39.508000+00:00,2016-04-12 15:46:00+00:00,168.0,14.0,0.5491071428571429,"['mariano.gonzalez' 'alejandro.garcia' 'Pablo.Musumeci' 'esteban.wasinger'
 'juan.desimoni']","['esteban.wasinger' 'alejandro.garcia' 'juan.desimoni' 'mariano.gonzalez'
 'Pablo.Musumeci']",5.0,0.0,0.0,5,0.0,0.0,88.0,1.0,1.0,24.6,mule_SDK Nero 4,1.2410973360246722,-0.733516353294359,N,N
mule,Mule Nero 5,6,82.0,87.0,2016-03-31 16:18:01.526000+00:00,2016-04-14 16:18:00+00:00,87.0,13.0,0.942528735632184,['rodrigo.merino' 'gsfernandes' 'afelisatti' 'dfeist' 'pablo.kraan'],['alejandro.sequeira' 'rodrigo.merino' 'pablo.kraan' 'afelisatti'],4.0,2.0,1.0,5,0.05555555555555555,0.1111111111111111,89.0,4.0,0.25,16.4,mule_Mule Nero 5,0.5534726255454853,0.8862194278117697,N,N
mule,SDK Nero 5,10,36.0,36.0,2016-04-11 15:36:05.985000+00:00,2016-04-25 15:36:00+00:00,118.0,13.0,1.0,"['mariano.gonzalez' 'Pablo.Musumeci' 'juan.desimoni' 'alejandro.garcia'
 'esteban.wasinger']","['mariano.gonzalez' 'alejandro.garcia' 'Pablo.Musumeci' 'esteban.wasinger'
 'juan.desimoni']",5.0,0.0,0.0,5,0.0,0.0,90.0,1.0,1.0,7.2,mule_SDK Nero 5,-0.8425855375149308,1.1228314109653972,N,N
mule,Mule Olympus 1,7,18.0,23.0,2016-04-14 16:50:43.106000+00:00,2016-04-28 16:50:00+00:00,50.0,13.0,0.7826086956521741,['mariano.gonzalez' 'rodrigo.merino' 'alejandro.sequeira' 'dfeist'],['rodrigo.merino' 'gsfernandes' 'afelisatti' 'dfeist' 'pablo.kraan'],5.0,2.0,3.0,4,0.16666666666666666,0.1111111111111111,91.0,6.0,0.16666666666666666,4.5,mule_Mule Olympus 1,-1.6396605583279449,0.22782086599297965,N,N
mule,SDK Olympus 1,21,69.0,102.0,2016-04-27 16:27:32.496000+00:00,2016-05-09 16:27:00+00:00,95.0,11.0,0.6764705882352942,"['mariano.gonzalez' 'Pablo.Musumeci' 'alejandro.garcia' 'esteban.wasinger'
 'juan.desimoni' nan]","['mariano.gonzalez' 'Pablo.Musumeci' 'juan.desimoni' 'alejandro.garcia'
 'esteban.wasinger']",5.0,1.0,0.0,6,0.0,0.045454545454545456,92.0,2.0,0.5,11.5,mule_SDK Olympus 1,-0.04845733100421747,-0.20915487067002492,N,N
mule,Mule Olympus 2,4,4.0,24.0,2016-04-28 16:51:14.884000+00:00,2016-05-12 16:51:00+00:00,24.0,13.0,0.16666666666666666,['rodrigo.merino' 'pablo.lagreca.ce' 'gsfernandes'],['mariano.gonzalez' 'rodrigo.merino' 'alejandro.sequeira' 'dfeist'],4.0,2.0,3.0,3,0.21428571428571427,0.14285714285714285,93.0,6.0,0.16666666666666666,1.3333333333333333,mule_Mule Olympus 2,-3.7025346897655074,-2.3080423447622054,D-,N
nexus,Sprint 2,20,16.0,113.0,2013-09-12 20:48:43.459000+00:00,2013-09-25 20:48:00+00:00,26.0,12.0,0.1415929203539823,['alin' 'plynch' 'cstamas' nan],['alin' 'cstamas' 'jdillon' 'rseddon' 'plynch'],5.0,1.0,2.0,4,0.1111111111111111,0.05555555555555555,1.0,1.75,0.5714285714285714,4.0,nexus_Sprint 2,1.5231710612234421,-1.0237649617299684,N,N
nexus,Sprint 3,17,27.0,58.0,2013-09-26 20:28:42.997000+00:00,2013-10-10 20:28:00+00:00,43.0,13.0,0.4655172413793103,['cstamas' 'plynch' 'alin' nan 'jdillon'],['alin' 'dsauble' 'mprescott' 'plynch' 'rseddon' 'cstamas'],6.0,2.0,3.0,5,0.13636363636363635,0.09090909090909093,2.0,2.25,0.4444444444444444,5.4,nexus_Sprint 3,1.9161644948410286,0.9027871743481194,N,N
nexus,Sprint 5,16,16.0,386.0,2013-10-24 21:03:20.603000+00:00,2013-11-07 22:03:00+00:00,20.0,14.0,0.04145077720207254,[nan 'cstamas' 'alin' 'jdillon'],['jtom' 'mprescott'],2.0,4.0,2.0,4,0.16666666666666666,0.3333333333333333,3.0,2.5,0.4,4.0,nexus_Sprint 5,1.5231710612234421,-1.6193641411619573,N,N
nexus,Sprint 6,12,5.0,9.0,2013-11-07 21:13:56.132000+00:00,2013-11-14 21:13:00+00:00,156.0,6.0,0.5555555555555556,['jdillon' nan 'rseddon' 'alin'],['krobinson' 'jtom'],2.0,4.0,2.0,4,0.16666666666666666,0.3333333333333333,4.0,2.5,0.4,1.25,nexus_Sprint 6,0.0,1.4382934492584003,N,N
nexus,Sprint 7,8,1.0,1.0,2013-11-14 21:17:19.777000+00:00,2013-11-21 21:17:00+00:00,154.0,6.0,1.0,['jdillon' 'rseddon' nan 'alin'],['jtom'],1.0,4.0,1.0,4,0.1,0.4,5.0,2.25,0.4444444444444444,0.25,nexus_Sprint 7,-2.10759364339439,4.081643572219784,N,D+
nexus,Sprint 8,4,1.0,13.0,2013-12-02 21:07:35.499000+00:00,2013-12-16 21:07:00+00:00,126.0,13.0,0.07692307692307693,['alin' 'rseddon' 'jdillon'],['jdillon' 'rseddon' nan 'alin'],4.0,0.0,1.0,3,0.07142857142857142,0.0,6.0,1.25,0.8,0.3333333333333333,nexus_Sprint 8,-1.7308677675257715,-1.408391298546167,N,N
nexus,Sprint 9,13,10.0,10.0,2013-12-16 21:12:26.681000+00:00,2013-12-23 21:12:00+00:00,109.0,6.0,1.0,['rseddon' 'cstamas' 'alin' 'jdillon'],['alin' 'rseddon' 'jdillon'],3.0,1.0,0.0,4,0.0,0.07142857142857142,7.0,1.25,0.8,2.5,nexus_Sprint 9,0.9076911761544582,4.081643572219784,N,D+
nexus,Sprint 12,3,3.0,142.5,2014-02-24 21:10:53.981000+00:00,2014-03-10 20:10:00+00:00,3.0,13.0,0.021052631578947368,[nan 'plynch'],['rseddon'],1.0,2.0,1.0,2,0.16666666666666666,0.3333333333333333,8.0,1.75,0.5714285714285714,1.5,nexus_Sprint 12,0.23875400920036538,-1.7406828828293694,N,N
nexus,Sprint 14,1,1.0,29.5,2014-03-24 20:04:55.347000+00:00,2014-04-07 20:04:00+00:00,1.0,13.0,0.03389830508474576,['alin'],[nan 'plynch'],2.0,1.0,2.0,1,0.3333333333333333,0.16666666666666666,9.0,1.75,0.5714285714285714,1.0,nexus_Sprint 14,-0.2922112910854739,-1.664282754386953,N,N
nexus,Sprint 16,6,2.0,25.0,2014-04-29 20:37:08.202000+00:00,2014-05-13 18:30:00+00:00,49.5,13.0,0.08,['alin' nan 'jdillon'],[nan 'jdillon'],2.0,1.0,0.0,3,0.0,0.1,10.0,1.25,0.8,0.6666666666666666,nexus_Sprint 16,-0.8231765913713133,-1.3900911823102806,N,N
nexus,Sprint 17,9,1.5,30.5,2014-05-13 19:33:11.232000+00:00,2014-05-27 18:00:00+00:00,54.5,13.0,0.049180327868852465,['jdillon' 'alin' 'plynch' 'rseddon'],['alin' nan 'jdillon'],3.0,2.0,1.0,4,0.07142857142857142,0.14285714285714285,11.0,1.75,0.5714285714285714,0.375,nexus_Sprint 17,-1.5766283431085508,-1.573392346574652,N,N
nexus,Sprint 18,11,3.0,6.0,2014-05-27 19:32:55.129000+00:00,2014-06-10 18:00:00+00:00,45.0,13.0,0.5,[nan 'jdillon' 'rseddon' 'plynch' 'alin'],['jdillon' 'alin' 'plynch' 'rseddon'],4.0,1.0,0.0,5,0.0,0.05555555555555555,12.0,1.25,0.8,0.6,nexus_Sprint 18,-0.9611484580395666,1.1078746838882272,N,N
nexus,Sprint 19,11,2.5,16.5,2014-06-10 19:31:02.533000+00:00,2014-06-24 18:00:00+00:00,39.0,13.0,0.15151515151515152,['alin' 'cstamas' 'jdillon' 'rseddon' 'plynch'],[nan 'jdillon' 'rseddon' 'plynch' 'alin'],5.0,1.0,1.0,5,0.05,0.05,13.0,1.5,0.6666666666666666,0.5,nexus_Sprint 19,-1.199902467239932,-0.9647521170701306,N,N
nexus,Sprint 20,6,4.0,14.0,2014-06-24 19:47:26.924000+00:00,2014-07-08 18:00:00+00:00,42.0,13.0,0.2857142857142857,['cstamas' 'rseddon' 'mprescott' 'alin' 'plynch'],['alin' 'plynch' 'cstamas' nan],4.0,2.0,1.0,5,0.05555555555555555,0.1111111111111111,14.0,1.75,0.5714285714285714,0.8,nexus_Sprint 20,-0.5844225821709478,-0.16659769682529738,N,N
nexus,Sprint 21,9,3.0,52.5,2014-07-08 19:27:29.685000+00:00,2014-07-22 18:00:00+00:00,33.0,13.0,0.057142857142857134,['mprescott' 'cstamas' 'jdillon' 'alin' nan],['cstamas' 'rseddon' 'mprescott' 'alin' 'plynch'],5.0,2.0,2.0,5,0.1,0.1,15.0,2.0,0.5,0.6,nexus_Sprint 21,-0.9611484580395666,-1.526034902919723,N,N
nexus,Sprint 23,4,6.5,26.5,2014-08-05 20:59:53.773000+00:00,2014-08-19 18:00:00+00:00,6.5,13.0,0.2452830188679245,['jdillon' nan],['jdillon' nan],2.0,0.0,0.0,2,0.0,0.0,16.0,1.0,1.0,3.25,nexus_Sprint 23,1.2512628366537695,-0.40706418375237746,N,N
nexus,Sprint 24,11,30.0,59.0,2014-08-19 18:24:50.985000+00:00,2014-09-02 18:00:00+00:00,45.0,13.0,0.5084745762711864,['jdillon' nan],['jdillon' nan],2.0,0.0,0.0,2,0.0,0.0,17.0,1.0,1.0,15.0,nexus_Sprint 24,3.2540388287492137,1.1582775464023212,D+,N
nexus,Sprint 25,24,13.5,161.0,2014-09-02 18:41:44.578000+00:00,2014-09-16 18:00:00+00:00,53.5,13.0,0.08385093167701864,['mprescott' nan 'plynch' 'alin' 'jdillon'],['jdillon' nan],2.0,3.0,0.0,5,0.0,0.21428571428571427,18.0,1.75,0.5714285714285714,2.7,nexus_Sprint 25,1.0084733186865702,-1.3671876206858637,N,N
nexus,Sprint 26,20,9.5,18.0,2014-09-16 19:44:16.014000+00:00,2014-09-30 18:00:00+00:00,33.0,13.0,0.5277777777777778,['jdillon' nan 'scarlucci' 'alin'],['mprescott' nan 'plynch' 'alin' 'jdillon'],5.0,1.0,2.0,4,0.1111111111111111,0.05555555555555555,19.0,1.75,0.5714285714285714,2.375,nexus_Sprint 26,0.8405215013476426,1.2730840665733136,N,N
nexus,Sprint 27,9,8.0,28.5,2014-09-30 18:35:37.192000+00:00,2014-10-14 18:00:00+00:00,80.5,13.0,0.2807017543859649,['mprescott' 'jdillon' nan 'rseddon' 'dsauble'],['jdillon' nan 'scarlucci' 'alin'],4.0,3.0,2.0,5,0.1111111111111111,0.16666666666666666,20.0,2.25,0.4444444444444444,1.6,nexus_Sprint 27,0.3232685939835103,-0.19640991625719267,N,N
nexus,Sprint 28,18,18.0,146.5,2014-10-14 18:42:29.971000+00:00,2014-10-28 18:00:00+00:00,119.5,13.0,0.1228668941979522,['plynch' 'alin' 'rseddon' 'mprescott' nan 'jdillon' 'scarlucci'],['mprescott' 'jdillon' nan 'rseddon' 'dsauble'],5.0,3.0,1.0,7,0.04166666666666666,0.125,21.0,2.0,0.5,2.571428571428572,nexus_Sprint 28,0.9445815468641054,-1.135138709699739,N,N
nexus,Sprint 29,13,5.0,300.0,2014-10-28 18:37:02.051000+00:00,2014-11-11 19:37:00+00:00,182.5,14.0,0.016666666666666666,['alin' 'dsauble' 'mprescott' 'plynch' 'rseddon' 'cstamas'],['plynch' 'alin' 'rseddon' 'mprescott' nan 'jdillon' 'scarlucci'],7.0,2.0,3.0,6,0.1153846153846154,0.07692307692307693,22.0,2.25,0.4444444444444444,0.8333333333333334,nexus_Sprint 29,-0.5309653002858393,-1.766768574832278,N,N
nexus,Sprint 30,13,3.5,53.5,2014-11-11 20:05:21.113000+00:00,2014-11-25 20:05:00+00:00,162.5,13.0,0.06542056074766353,['jdillon' 'plynch' 'alin' 'dsauble' nan 'mprescott'],['cstamas' 'plynch' 'alin' nan 'jdillon'],5.0,2.0,1.0,6,0.045454545454545456,0.09090909090909093,23.0,1.75,0.5714285714285714,0.5833333333333334,nexus_Sprint 30,-0.9980388287492136,-1.476802948026117,N,N
nexus,Sprint 31,15,1.0,181.5,2014-11-25 19:57:23.619000+00:00,2014-12-09 19:57:00+00:00,101.0,13.0,0.005509641873278237,['rseddon' 'alin' 'mprescott' 'jdillon'],['jdillon' 'plynch' 'alin' 'dsauble' nan 'mprescott'],6.0,1.0,3.0,4,0.15,0.05,24.0,2.0,0.5,0.25,nexus_Sprint 31,-2.10759364339439,-1.8331254012661224,N,N
