project,sprint.name,startDate,endDate,velocity,work_capacity,focus_factor,sprint_length,baseline,velocity_increase,P,H,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sigma_velocity,sigma_focusfactor,zone_velocity,zone_focusfactor
tistud,2012 Sprint 13,2012-06-15 00:00:00+00:00,2012-06-29 00:00:00+00:00,93.0,106.0,0.8773584905660378,14,106.66666666666669,87.1875,1,1,['sgibly' 'nle' 'mxia' 'ingo' 'dhyde'],['mxia' 'sgibly' 'cwilliams' 'nle' 'ingo' 'pinnamuri' 'fzadrozny'],7.0,1.0,3.0,5,0.125,0.04166666666666666,11,1.8,0.5555555555555556,18.6,-1.215984,0.807332510367581,N,N
tistud,2012 Sprint 14,2012-06-29 00:00:00+00:00,2012-07-27 00:00:00+00:00,165.0,388.0,0.4252577319587629,28,106.66666666666669,154.6875,2,0,['mxia' 'nle' 'cwilliams' 'ingo' 'sgibly'],['sgibly' 'nle' 'mxia' 'ingo' 'dhyde'],5.0,1.0,1.0,5,0.05,0.05,12,1.4,0.7142857142857143,33.0,0.08347199999999974,-3.4021803281771734,N,D-
tistud,2012 Sprint 15,2012-07-27 00:00:00+00:00,2012-07-30 00:00:00+00:00,21.0,21.0,1.0,3,106.66666666666669,19.6875,1,0,['ingo' 'mxia' 'sgibly' 'cwilliams' 'fzadrozny' 'cheadley' 'nle'],['mxia' 'nle' 'cwilliams' 'ingo' 'sgibly'],5.0,2.0,0.0,7,0.0,0.08333333333333333,13,1.4,0.7142857142857143,3.0,-2.623728,1.9492483303966084,N,N
tistud,2012 Sprint 16,2012-07-30 00:00:00+00:00,2012-08-13 00:00:00+00:00,209.0,233.0,0.8969957081545065,14,106.66666666666669,195.9375,2,1,['mxia' 'sgibly' 'ingo' 'nle' 'cwilliams'],['ingo' 'mxia' 'sgibly' 'cwilliams' 'fzadrozny' 'cheadley' 'nle'],7.0,0.0,2.0,5,0.08333333333333333,0.0,14,1.4,0.7142857142857143,41.8,0.8775839999999994,0.9901747595303669,N,N
tistud,2012 Sprint 17,2012-08-13 00:00:00+00:00,2012-08-27 00:00:00+00:00,145.0,171.0,0.847953216374269,14,106.66666666666669,135.9375,2,1,['sgibly' 'ingo' 'mxia' 'nle' 'cwilliams' 'sdavis'],['mxia' 'sgibly' 'ingo' 'nle' 'cwilliams'],5.0,1.0,0.0,6,0.0,0.045454545454545456,15,1.2,0.8333333333333334,24.16666666666667,-0.7136479999999997,0.533539828372317,N,N
tistud,2012 Sprint 18,2012-08-27 00:00:00+00:00,2012-09-10 00:00:00+00:00,137.0,211.0,0.6492890995260664,14,106.66666666666669,128.4375,2,0,['sgibly' 'cwilliams' 'mxia' 'ingo'],['sgibly' 'ingo' 'mxia' 'nle' 'cwilliams' 'sdavis'],6.0,0.0,2.0,4,0.1,0.0,16,1.4,0.7142857142857143,34.25,0.19627199999999972,-1.3162229391286162,N,N
tistud,2012 Sprint 19,2012-09-10 00:00:00+00:00,2012-09-24 00:00:00+00:00,130.0,143.0,0.9090909090909092,14,106.66666666666669,121.875,2,0,['mxia' 'cwilliams' 'nle' 'sgibly'],['sgibly' 'cwilliams' 'mxia' 'ingo'],4.0,1.0,1.0,4,0.0625,0.0625,17,1.4,0.7142857142857143,32.5,0.03835199999999974,1.1027932470184487,N,N
tistud,2012 Sprint 20,2012-09-24 00:00:00+00:00,2012-10-08 00:00:00+00:00,223.0,299.0,0.7458193979933109,14,106.66666666666669,209.0625,2,1,['nle' 'pinnamuri' 'mxia' 'cwilliams' 'sgibly'],['mxia' 'cwilliams' 'nle' 'sgibly'],4.0,1.0,0.0,5,0.0,0.05555555555555555,18,1.2,0.8333333333333334,44.6,1.130256,-0.41742875891490483,N,N
tistud,2012 Sprint 21,2012-10-08 00:00:00+00:00,2012-10-22 00:00:00+00:00,302.0,394.0,0.766497461928934,14,106.66666666666669,283.125,3,1,['nle' 'sgibly' 'cwilliams' 'mxia' 'pinnamuri'],['nle' 'pinnamuri' 'mxia' 'cwilliams' 'sgibly'],5.0,0.0,0.0,5,0.0,0.0,19,1.0,1.0,60.4,2.556047999999999,-0.22489518325491023,N,N
tistud,2012 Sprint 22,2012-10-22 00:00:00+00:00,2012-11-05 00:00:00+00:00,229.0,299.0,0.7658862876254181,14,106.66666666666669,214.6875,2,1,['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],['nle' 'sgibly' 'cwilliams' 'mxia' 'pinnamuri'],5.0,0.0,0.0,5,0.0,0.0,20,1.0,1.0,45.8,1.2385439999999994,-0.2305858308113625,N,N
tistud,2012 Sprint 23,2012-11-05 00:00:00+00:00,2012-11-19 00:00:00+00:00,206.0,250.0,0.8240000000000001,14,106.66666666666669,193.125,2,1,['sgibly' 'pinnamuri' 'mxia' 'cwilliams' 'nle'],['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],5.0,0.0,0.0,5,0.0,0.0,21,1.0,1.0,41.2,0.82344,0.31051128897649066,N,N
tistud,2012 Sprint 24,2012-11-19 00:00:00+00:00,2012-12-03 00:00:00+00:00,207.0,231.0,0.8961038961038961,14,106.66666666666669,194.0625,2,1,['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],['sgibly' 'pinnamuri' 'mxia' 'cwilliams' 'nle'],5.0,0.0,0.0,5,0.0,0.0,22,1.0,1.0,41.4,0.8414879999999996,0.9818710922501391,N,N
tistud,2012 Sprint 25,2012-12-03 00:00:00+00:00,2012-12-17 00:00:00+00:00,345.0,402.0,0.8582089552238806,14,106.66666666666669,323.4375,3,1,['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle' 'ingo'],['sgibly' 'cwilliams' 'mxia' 'nle' 'pinnamuri'],5.0,1.0,0.0,6,0.0,0.045454545454545456,23,1.2,0.8333333333333334,57.5,2.2943519999999995,0.629031073485896,N,N
tistud,2012 Sprint 26,2012-12-17 00:00:00+00:00,2012-12-31 00:00:00+00:00,164.0,226.0,0.7256637168141593,14,106.66666666666669,153.75,2,1,['mxia' 'sgibly' 'pinnamuri' 'nle' 'cwilliams'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle' 'ingo'],6.0,0.0,1.0,5,0.045454545454545456,0.0,24,1.2,0.8333333333333334,32.8,0.06542399999999948,-0.6050984256383707,N,N
tistud,2013 Sprint 01,2012-12-31 00:00:00+00:00,2013-01-14 00:00:00+00:00,195.0,274.0,0.7116788321167883,14,106.66666666666669,182.8125,2,1,['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle'],['mxia' 'sgibly' 'pinnamuri' 'nle' 'cwilliams'],5.0,0.0,0.0,5,0.0,0.0,25,1.0,1.0,39.0,0.6249119999999997,-0.7353117698063893,N,N
tistud,2013 Sprint 02,2013-01-14 00:00:00+00:00,2013-01-28 00:00:00+00:00,104.0,149.0,0.6979865771812079,14,106.66666666666669,97.5,1,0,['pinnamuri' 'mxia' 'sgibly' 'cwilliams'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri' 'nle'],5.0,0.0,1.0,4,0.05555555555555555,0.0,26,1.2,0.8333333333333334,26.0,-0.5482080000000003,-0.862800436530838,N,N
tistud,2013 Sprint 03,2013-01-28 00:00:00+00:00,2013-02-11 00:00:00+00:00,162.0,178.0,0.9101123595505618,14,106.66666666666669,151.87499999999997,2,0,['cwilliams' 'mxia' 'nle' 'sgibly' 'pinnamuri'],['pinnamuri' 'mxia' 'sgibly' 'cwilliams'],4.0,1.0,0.0,5,0.0,0.05555555555555555,27,1.2,0.8333333333333334,32.4,0.02932799999999961,1.11230397829236,N,N
tistud,2013 Sprint 04,2013-02-11 00:00:00+00:00,2013-02-25 00:00:00+00:00,157.0,183.0,0.8579234972677595,14,106.66666666666669,147.1875,2,1,['nle' 'mxia' 'cwilliams' 'pinnamuri'],['cwilliams' 'mxia' 'nle' 'sgibly' 'pinnamuri'],5.0,0.0,1.0,4,0.05555555555555555,0.0,28,1.2,0.8333333333333334,39.25,0.6474719999999996,0.626373172767352,N,N
tistud,2013 Sprint 05,2013-02-25 00:00:00+00:00,2013-03-11 00:00:00+00:00,62.0,99.0,0.6262626262626263,14,106.66666666666669,58.12499999999999,1,0,['mxia' 'nle' 'pinnamuri' 'sgibly' 'cwilliams' 'lokeshchdhry'],['nle' 'mxia' 'cwilliams' 'pinnamuri'],4.0,2.0,0.0,6,0.0,0.1,29,1.4,0.7142857142857143,10.333333333333334,-1.961968,-1.530622567935828,N,N
tistud,2013 Sprint 06,2013-03-11 00:00:00+00:00,2013-03-25 00:00:00+00:00,109.0,179.0,0.6089385474860335,14,106.66666666666669,102.1875,2,0,['cwilliams' 'mxia' 'sgibly' 'pinnamuri'],['mxia' 'nle' 'pinnamuri' 'sgibly' 'cwilliams' 'lokeshchdhry'],6.0,0.0,2.0,4,0.1,0.0,30,1.4,0.7142857142857143,27.25,-0.4354080000000002,-1.6919271679340255,N,N
tistud,2013 Sprint 07,2013-03-25 00:00:00+00:00,2013-04-08 00:00:00+00:00,224.0,250.0,0.8959999999999999,14,106.66666666666669,210.0,2,1,['mxia' 'sgibly' 'pinnamuri' 'cwilliams' 'nle'],['cwilliams' 'mxia' 'sgibly' 'pinnamuri'],4.0,1.0,0.0,5,0.0,0.05555555555555555,31,1.2,0.8333333333333334,44.8,1.1483039999999993,0.9809037150119921,N,N
tistud,2013 Sprint 08,2013-04-08 00:00:00+00:00,2013-04-22 00:00:00+00:00,180.0,247.0,0.7287449392712549,14,106.66666666666669,168.75,2,1,['sgibly' 'cwilliams' 'mxia' 'pinnamuri' 'nle'],['mxia' 'sgibly' 'pinnamuri' 'cwilliams' 'nle'],5.0,0.0,0.0,5,0.0,0.0,32,1.0,1.0,36.0,0.3541919999999997,-0.5764091451082677,N,N
tistud,2013 Sprint 09,2013-04-22 00:00:00+00:00,2013-05-06 00:00:00+00:00,94.0,117.0,0.8034188034188035,14,106.66666666666669,88.125,1,1,['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],['sgibly' 'cwilliams' 'mxia' 'pinnamuri' 'nle'],5.0,0.0,1.0,4,0.05555555555555555,0.0,33,1.2,0.8333333333333334,23.5,-0.7738080000000003,0.11887964582674072,N,N
tistud,2013 Sprint 10,2013-05-06 00:00:00+00:00,2013-05-20 00:00:00+00:00,125.0,157.0,0.7961783439490446,14,106.66666666666669,117.1875,2,1,['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],4.0,0.0,0.0,4,0.0,0.0,34,1.0,1.0,31.25,-0.07444800000000025,0.05146368486086091,N,N
tistud,2013 Sprint 11,2013-05-20 00:00:00+00:00,2013-06-03 00:00:00+00:00,72.0,149.0,0.4832214765100672,14,106.66666666666669,67.5,1,0,['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],4.0,0.0,0.0,4,0.0,0.0,35,1.0,1.0,18.0,-1.2701280000000001,-2.862479559679242,N,N
tistud,2013 Sprint 12,2013-06-03 00:00:00+00:00,2013-06-17 00:00:00+00:00,127.0,193.0,0.6580310880829016,14,106.66666666666669,119.0625,2,0,['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],4.0,0.0,0.0,4,0.0,0.0,36,1.0,1.0,31.75,-0.029328000000000253,-1.234826231948181,N,N
tistud,2013 Sprint 13,2013-06-17 00:00:00+00:00,2013-07-01 00:00:00+00:00,136.0,149.0,0.9127516778523491,14,106.66666666666669,127.5,2,0,['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],['sgibly' 'mxia' 'pinnamuri' 'cwilliams'],4.0,0.0,0.0,4,0.0,0.0,37,1.0,1.0,34.0,0.17371199999999973,1.13687868661757,N,N
tistud,2013 Sprint 14,2013-07-01 00:00:00+00:00,2013-07-15 00:00:00+00:00,70.0,117.0,0.5982905982905983,14,106.66666666666669,65.625,1,0,['mxia' 'pinnamuri' 'cwilliams' 'sgibly'],['mxia' 'sgibly' 'cwilliams' 'pinnamuri'],4.0,0.0,0.0,4,0.0,0.0,38,1.0,1.0,17.5,-1.315248,-1.7910702858983394,N,N
tistud,2013 Sprint 15,2013-07-15 00:00:00+00:00,2013-07-29 00:00:00+00:00,73.0,103.0,0.7087378640776699,14,106.66666666666669,68.4375,1,1,['pinnamuri' 'cwilliams' 'mxia' 'sgibly'],['mxia' 'pinnamuri' 'cwilliams' 'sgibly'],4.0,0.0,0.0,4,0.0,0.0,39,1.0,1.0,18.25,-1.2475680000000002,-0.7626951406207981,N,N
tistud,2013 Sprint 16,2013-07-29 00:00:00+00:00,2013-08-12 00:00:00+00:00,109.0,119.0,0.9159663865546218,14,106.66666666666669,102.1875,2,0,['mxia' 'cwilliams' 'sgibly' 'pinnamuri'],['pinnamuri' 'cwilliams' 'mxia' 'sgibly'],4.0,0.0,0.0,4,0.0,0.0,40,1.0,1.0,27.25,-0.4354080000000002,1.1668108583663759,N,N
tistud,2013 Sprint 17,2013-08-12 00:00:00+00:00,2013-08-23 00:00:00+00:00,167.0,194.0,0.8608247422680413,11,106.66666666666669,156.56249999999997,2,1,['sgibly' 'mxia' 'kkolipaka' 'cwilliams' 'pinnamuri'],['mxia' 'cwilliams' 'sgibly' 'pinnamuri'],4.0,1.0,0.0,5,0.0,0.05555555555555555,41,1.2,0.8333333333333334,33.4,0.1195679999999996,0.6533866821321057,N,N
tistud,2013 Sprint 18,2013-08-23 00:00:00+00:00,2013-09-06 00:00:00+00:00,124.0,146.0,0.8493150684931506,14,106.66666666666669,116.25,2,1,['pinnamuri' 'cwilliams' 'mxia'],['sgibly' 'mxia' 'kkolipaka' 'cwilliams' 'pinnamuri'],5.0,0.0,2.0,3,0.125,0.0,42,1.4,0.7142857142857143,41.333333333333336,0.8354719999999999,0.5462200415095203,N,N
tistud,2013 Sprint 19,2013-09-06 00:00:00+00:00,2013-09-20 00:00:00+00:00,131.0,136.0,0.9632352941176472,14,106.66666666666669,122.8125,2,0,['mxia' 'pinnamuri' 'cwilliams'],['pinnamuri' 'cwilliams' 'mxia'],3.0,0.0,0.0,3,0.0,0.0,43,1.0,1.0,43.66666666666666,1.0460319999999987,1.6069319363833832,N,N
tistud,2013 Sprint 20,2013-09-20 00:00:00+00:00,2013-10-04 00:00:00+00:00,95.0,121.0,0.7851239669421488,14,106.66666666666669,89.0625,1,1,['cwilliams' 'pinnamuri' 'mxia'],['mxia' 'pinnamuri' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,44,1.0,1.0,31.66666666666667,-0.036847999999999825,-0.05146368486086091,N,N
tistud,2013 Sprint 21,2013-10-04 00:00:00+00:00,2013-10-18 00:00:00+00:00,139.0,186.0,0.7473118279569892,14,106.66666666666669,130.3125,2,1,['pinnamuri' 'cwilliams' 'mxia'],['cwilliams' 'pinnamuri' 'mxia'],3.0,0.0,0.0,3,0.0,0.0,45,1.0,1.0,46.33333333333334,1.2866720000000003,-0.40353273469214895,N,N
tistud,2013 Sprint 22,2013-10-18 00:00:00+00:00,2013-11-01 00:00:00+00:00,194.0,222.0,0.8738738738738738,14,106.66666666666669,181.875,2,1,['mxia' 'cwilliams' 'pinnamuri' 'kkolipaka'],['pinnamuri' 'cwilliams' 'mxia'],3.0,1.0,0.0,4,0.0,0.07142857142857142,46,1.2,0.8333333333333334,48.5,1.4821919999999997,0.774887223727809,N,N
tistud,2013 Sprint 23,2013-11-01 00:00:00+00:00,2013-11-15 00:00:00+00:00,253.0,340.0,0.7441176470588236,14,106.66666666666669,237.1875,2,1,['mxia' 'pinnamuri' 'cwilliams'],['mxia' 'cwilliams' 'pinnamuri' 'kkolipaka'],4.0,0.0,1.0,3,0.07142857142857142,0.0,47,1.2,0.8333333333333334,84.33333333333333,4.715791999999999,-0.43327377193544847,D+,N
tistud,2013 Sprint 24,2013-11-15 00:00:00+00:00,2013-11-29 00:00:00+00:00,119.0,155.0,0.7677419354838709,14,106.66666666666669,111.5625,2,1,['pinnamuri' 'mxia' 'cwilliams'],['mxia' 'pinnamuri' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,48,1.0,1.0,39.66666666666666,0.6850719999999988,-0.21330788262114342,N,N
tistud,2013 Sprint 25,2013-11-29 00:00:00+00:00,2013-12-13 00:00:00+00:00,152.0,171.0,0.8888888888888888,14,106.66666666666669,142.5,2,1,['mxia' 'pinnamuri' 'cwilliams'],['pinnamuri' 'mxia' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,49,1.0,1.0,50.66666666666666,1.6777119999999988,0.9146921173788565,N,N
tistud,2013 Sprint 26,2013-12-13 00:00:00+00:00,2014-01-03 00:00:00+00:00,55.0,68.0,0.8088235294117647,21,106.66666666666669,51.5625,1,1,['pinnamuri' 'mxia' 'cwilliams'],['mxia' 'pinnamuri' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,50,1.0,1.0,18.33333333333333,-1.2400480000000007,0.16920308152783026,N,N
tistud,2014 Sprint 01,2014-01-03 00:00:00+00:00,2014-01-17 00:00:00+00:00,95.0,110.0,0.8636363636363636,14,106.66666666666669,89.0625,1,1,['mxia' 'cwilliams' 'pinnamuri'],['pinnamuri' 'mxia' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,51,1.0,1.0,31.66666666666667,-0.036847999999999825,0.679565705329368,N,N
tistud,2014 Sprint 02,2014-01-17 00:00:00+00:00,2014-01-31 00:00:00+00:00,59.0,67.0,0.8805970149253731,14,106.66666666666669,55.3125,1,1,['mxia' 'cwilliams' 'pinnamuri'],['mxia' 'cwilliams' 'pinnamuri'],3.0,0.0,0.0,3,0.0,0.0,52,1.0,1.0,19.666666666666668,-1.119728,0.8374864298402187,N,N
tistud,2014 Sprint 03,2014-01-31 00:00:00+00:00,2014-02-14 00:00:00+00:00,69.0,69.0,1.0,14,106.66666666666669,64.6875,1,0,['mxia' 'cwilliams' 'pinnamuri'],['mxia' 'cwilliams' 'pinnamuri'],3.0,0.0,0.0,3,0.0,0.0,53,1.0,1.0,23.0,-0.8189280000000002,1.9492483303966084,N,N
tistud,2014 Sprint 04,2014-02-14 00:00:00+00:00,2014-02-28 00:00:00+00:00,31.0,47.0,0.6595744680851063,14,106.66666666666669,29.0625,1,0,['pinnamuri' 'mxia' 'kkolipaka'],['mxia' 'cwilliams' 'pinnamuri'],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,54,1.4,0.7142857142857143,10.333333333333334,-1.961968,-1.2204558116152264,N,N
tistud,2014 Sprint 05,2014-02-28 00:00:00+00:00,2014-03-14 00:00:00+00:00,100.0,145.0,0.6896551724137931,14,106.66666666666669,93.75,1,0,['cwilliams' 'pinnamuri'],['pinnamuri' 'mxia' 'kkolipaka'],3.0,1.0,2.0,2,0.2,0.1,55,1.6,0.625,50.0,1.6175519999999994,-0.9403741956184901,N,N
tistud,2014 Sprint 06,2014-03-14 00:00:00+00:00,2014-03-28 00:00:00+00:00,44.0,92.0,0.4782608695652174,14,106.66666666666669,41.25,1,0,['cwilliams' 'pinnamuri'],['cwilliams' 'pinnamuri'],2.0,0.0,0.0,2,0.0,0.0,56,1.0,1.0,22.0,-0.9091680000000002,-2.908667800295442,N,N
tistud,2014 Sprint 07,2014-03-28 00:00:00+00:00,2014-04-11 00:00:00+00:00,69.0,108.0,0.6388888888888888,14,106.66666666666669,64.6875,1,0,['pinnamuri' 'cwilliams'],['cwilliams' 'pinnamuri'],2.0,0.0,0.0,2,0.0,0.0,57,1.0,1.0,34.5,0.21883199999999975,-1.4130593619110845,N,N
tistud,2014 Sprint 08,2014-04-11 00:00:00+00:00,2014-04-24 00:00:00+00:00,57.0,96.0,0.59375,13,106.66666666666669,53.43749999999999,1,0,['pinnamuri' 'cwilliams'],['pinnamuri' 'cwilliams'],2.0,0.0,0.0,2,0.0,0.0,58,1.0,1.0,28.5,-0.32260800000000023,-1.8333478234495453,N,N
xd,Sprint 1,2013-04-15 20:41:22.370000+00:00,2013-04-29 20:41:22.370000+00:00,3.0,30.0,0.1,14,8.0,37.5,1,0,"['grussell' 'mark.fisher' 'thomas.risberg' 'hillert' 'mark.pollack'
 'dturanski']",,0.0,0.0,0.0,6,0.0,0.0,1,1.0,1.0,0.5,-6.234265886886139,-3.139784309241734,D-,D-
xd,Sprint 2,2013-05-06 17:52:35.477000+00:00,2013-05-10 17:52:35.477000+00:00,8.0,28.0,0.2857142857142857,4,8.0,100.0,2,0,['mark.fisher' 'mark.pollack' 'luke' 'mminella'],"['thomas.risberg' 'grussell' 'mark.pollack' 'dturanski' 'grenfro' 'luke'
 'eric.bottard' 'david_syer' 'iperumal' 'hillert' nan 'jvalkeal'
 'mark.fisher']",13.0,1.0,10.0,4,0.29411764705882354,0.029411764705882356,2,2.833333333333333,0.3529411764705882,2.0,-2.7577500259586816,-2.018752649010074,N,N
xd,Sprint 3,2013-05-15 00:37:45.317000+00:00,2013-05-20 00:37:45.317000+00:00,13.0,42.0,0.30952380952380953,5,8.0,162.5,2,0,"['mark.pollack' 'wkoh' 'dturanski' nan 'mminella' 'luke' 'mark.fisher'
 'grussell']","['pperalta' 'dturanski' 'hillert' 'iperumal' 'eric.bottard' 'grenfro'
 'grussell' 'mark.pollack']",8.0,5.0,5.0,8,0.15625,0.15625,3,2.6666666666666665,0.375,1.625,-3.278463061551878,-1.8750306412880662,D-,N
xd,Sprint 4,2013-05-20 17:05:45.166000+00:00,2013-05-24 17:05:45.166000+00:00,36.0,47.0,0.7659574468085106,4,8.0,450.0,4,1,"['mark.fisher' 'wkoh' 'iperumal' 'mark.pollack' 'hillert' 'dturanski'
 'thomas.risberg' nan 'luke' 'grussell']","[nan 'grussell' 'hillert' 'iperumal' 'eric.bottard' 'grenfro'
 'mark.pollack' 'mark.fisher' 'dturanski' 'pperalta' 'thomas.risberg']",11.0,2.0,3.0,10,0.07142857142857142,0.047619047619047616,4,1.8333333333333333,0.5454545454545455,3.6,-1.2837126781308295,0.8801508258934002,N,N
xd,Sprint 5,2013-05-28 17:25:32.907000+00:00,2013-06-03 17:25:32.907000+00:00,123.0,267.0,0.4606741573033708,6,8.0,1537.5,4,0,"['grussell' 'jencompgeek' 'luke' 'dturanski' 'iperumal' 'mark.pollack'
 'hillert' 'eric.bottard' 'wkoh']","['smaldini' 'thomas.risberg' 'pperalta' 'iperumal' 'hillert' 'mbogoevici'
 'aclement' 'grenfro' 'grussell' 'mark.pollack' 'thomasd' 'mminella'
 'jbrisbin' 'dturanski' 'eric.bottard' nan]",16.0,3.0,10.0,9,0.2,0.06,5,3.1666666666666665,0.31578947368421056,13.666666666666664,2.06172566711065,-0.9626381203562195,N,N
xd,Sprint 6,2013-06-03 19:45:19.060000+00:00,2013-06-12 19:45:00+00:00,165.0,213.0,0.7746478873239436,8,8.0,2062.5,4,1,"['mark.fisher' 'aclement' 'jencompgeek' 'luke' 'eric.bottard' 'dturanski'
 nan 'grussell' 'iperumal' 'mark.pollack' 'hillert']","['thomas.risberg' 'grussell' 'mbogoevici' 'mark.fisher' 'mminella' 'sabby'
 'dturanski']",7.0,8.0,4.0,11,0.1111111111111111,0.2222222222222222,6,3.0,0.3333333333333333,15.0,2.29517560484826,0.932609143365802,N,N
xd,Sprint 7,2013-06-18 11:37:48.461000+00:00,2013-06-21 11:37:48.461000+00:00,35.0,45.0,0.7777777777777778,3,8.0,437.5,4,1,"['grussell' 'eric.bottard' 'luke' 'mark.fisher' 'hillert' 'grenfro'
 'jencompgeek']",['grussell' 'abilan' 'dturanski' nan 'iperumal'],5.0,6.0,4.0,7,0.16666666666666666,0.25,7,2.6666666666666665,0.375,5.0,-0.45989803151791436,0.9515021772447516,N,N
xd,Sprint 8,2013-06-25 21:53:02.156000+00:00,2013-06-28 21:53:02.156000+00:00,150.0,242.0,0.6198347107438017,3,8.0,1875.0,4,0,"['thomas.risberg' 'iperumal' 'grenfro' 'mark.fisher' 'eric.bottard'
 'hillert' 'dturanski' 'luke' 'mminella']","['grussell' 'eric.bottard' 'luke' 'mark.fisher' 'hillert' 'grenfro'
 'jencompgeek']",7.0,4.0,2.0,9,0.0625,0.125,8,2.0,0.5,16.666666666666668,2.5593961874841376,-0.0018934001508252984,N,N
xd,Sprint 9,2013-07-01 18:00:54.833000+00:00,2013-07-05 18:00:54.833000+00:00,29.0,113.0,0.2566371681415929,4,8.0,362.5,3,0,"['grenfro' 'hillert' 'dturanski' 'iperumal' 'luke' nan 'eric.bottard'
 'jencompgeek']","['thomas.risberg' 'iperumal' 'grenfro' 'mark.fisher' 'eric.bottard'
 'hillert' 'dturanski' 'luke' 'mminella']",9.0,2.0,3.0,8,0.08823529411764706,0.05882352941176471,9,1.8333333333333333,0.5454545454545455,3.625,-1.2663577569910163,-2.194271561095358,N,N
xd,Sprint 10,2013-07-08 17:29:14.200000+00:00,2013-07-12 17:29:14.200000+00:00,147.0,363.0,0.4049586776859504,4,8.0,1837.5,4,0,"['dturanski' 'grussell' 'luke' 'eric.bottard' 'iperumal' 'thomas.risberg'
 'hillert' 'grenfro' 'aclement' 'mark.pollack' 'mark.fisher' 'jencompgeek']","['grussell' 'mark.fisher' 'thomas.risberg' 'hillert' 'mark.pollack'
 'dturanski']",6.0,6.0,0.0,12,0.0,0.16666666666666666,10,2.0,0.5,12.25,1.7872900964361618,-1.2989548252122505,N,N
xd,Sprint 11,2013-07-16 13:07:24.219000+00:00,2013-07-19 13:07:24.219000+00:00,44.0,120.0,0.36666666666666653,3,8.0,550.0,4,0,"['eric.bottard' 'dturanski' 'iperumal' 'grussell' 'hillert' 'luke'
 'kparikh' 'grenfro' 'thomas.risberg' 'mark.pollack']","['dturanski' 'grussell' 'luke' 'eric.bottard' 'iperumal' 'thomas.risberg'
 'hillert' 'grenfro' 'aclement' 'mark.pollack' 'mark.fisher' 'jencompgeek']",12.0,1.0,3.0,10,0.06818181818181818,0.022727272727272728,11,1.6666666666666667,0.6,4.4,-0.7804755048699193,-1.5300978227552484,N,N
xd,Sprint 12,2013-07-22 17:07:04.657000+00:00,2013-07-31 17:07:00+00:00,111.0,118.0,0.940677966101695,8,8.0,1387.5,4,0,"['hillert' 'eric.bottard' 'grussell' 'iperumal' 'mark.fisher'
 'thomas.risberg' 'dturanski' nan 'jencompgeek' 'mark.pollack' 'grenfro'
 'luke' 'kparikh' 'aclement']","['eric.bottard' 'dturanski' 'iperumal' 'grussell' 'hillert' 'luke'
 'kparikh' 'grenfro' 'thomas.risberg' 'mark.pollack']",10.0,4.0,0.0,14,0.0,0.08333333333333333,12,1.6666666666666667,0.6,7.928571428571429,0.6962744187725071,1.9348205464614256,N,N
xd,Sprint 13,2013-08-12 16:26:28.304000+00:00,2013-08-20 16:26:00+00:00,46.0,212.0,0.2169811320754717,7,8.0,575.0,4,0,"['jencompgeek' 'iperumal' 'mark.fisher' 'eric.bottard' 'mark.pollack'
 'grenfro' 'dturanski' 'hillert' 'luke']","['hillert' 'eric.bottard' 'grussell' 'iperumal' 'mark.fisher'
 'thomas.risberg' 'dturanski' nan 'jencompgeek' 'mark.pollack' 'grenfro'
 'luke' 'kparikh' 'aclement']",14.0,0.0,5.0,9,0.10869565217391304,0.0,13,1.8333333333333333,0.5454545454545455,5.111111111111111,-0.4047798546309069,-2.4336482562075674,N,N
